AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,153,0.0,0,0,100,0,127535.452796,0.01397,0.01397,177.52727272727273
HeuristicBeliefAgent,129,0.0,0,0,100,0,71294.628011,0.00588,0.00588,141.5
HeuristicBeliefAgent,144,0.0,0,0,100,0,94978.369167,-0.00202,-0.00202,118.88636363636364
HeuristicBeliefAgent,126,0.0,0,0,100,0,63120.622689,0.00196,0.00196,156.84782608695653
HeuristicBeliefAgent,153,0.0,0,0,100,0,61338.306403,-0.00245,-0.00245,149.3448275862069
HeuristicBeliefAgent,159,0.0,0,0,100,0,45143.046753,0.00885,0.00885,135.22413793103448
HeuristicBeliefAgent,147,0.0,0,0,100,0,91493.099395,-0.0016,-0.0016,136.7906976744186
HeuristicBeliefAgent,137,0.0,0,0,100,0,64281.50118,-0.0066,-0.0066,149.60416666666666
HeuristicBeliefAgent,135,0.0,0,0,100,0,64353.724852,-0.01151,-0.01151,129.95652173913044
HeuristicBeliefAgent,136,0.0,0,0,100,0,83079.479297,-0.00081,-0.00081,126.3
HeuristicBeliefAgent,130,0.0,0,0,100,0,42951.050727,-0.0029,-0.0029,127.64864864864865
HeuristicBeliefAgent,145,0.0,0,0,100,0,80388.181664,-0.0028,-0.0028,155.24528301886792
HeuristicBeliefAgent,132,0.0,0,0,100,0,92634.979781,0.01068,0.01068,135.33333333333334
HeuristicBeliefAgent,129,0.0,0,0,100,0,90570.051093,-0.0039,-0.0039,136.87179487179486
HeuristicBeliefAgent,155,0.0,0,0,100,0,59632.219871,-0.00514,-0.00514,136.3673469387755
HeuristicBeliefAgent,124,0.0,0,0,100,0,80009.695844,-0.00487,-0.00487,154.4255319148936
HeuristicBeliefAgent,142,0.0,0,0,100,0,92033.254041,-0.00301,-0.00301,147.19298245614036
HeuristicBeliefAgent,143,0.0,0,0,100,0,82950.444589,-0.00743,-0.00743,126.44827586206897
HeuristicBeliefAgent,133,0.0,0,0,100,0,51327.165001,0.00789,0.00789,115.74418604651163
HeuristicBeliefAgent,135,0.0,0,0,100,0,43465.59319,0.00491,0.00491,140.5121951219512
HeuristicBeliefAgent,154,0.0,0,0,100,0,52809.941884,-0.00587,-0.00587,144.1904761904762
HeuristicBeliefAgent,162,0.0,0,0,100,0,97271.942366,-0.00559,-0.00559,144.70149253731344
HeuristicBeliefAgent,122,0.0,0,0,100,0,86481.987189,-0.00092,-0.00092,127.12244897959184
HeuristicBeliefAgent,134,0.0,0,0,100,0,78845.395879,-0.00292,-0.00292,129.95744680851064
HeuristicBeliefAgent,159,0.0,0,0,100,0,89241.648779,-0.00033,-0.00033,146.41379310344828
